Date,Line,In (Sum),Out (Sum),Load (Avg.),Load max,#APC-Trips
2023-05-29T19:00:00-05:00,ILLINI LIMITED EVENING,173,173,2,16,30
2023-05-29T19:00:00-05:00,LAVENDER,511,511,4.2,14,47
2023-05-29T19:00:00-05:00,LIME EVENING,14,14,0.7,3,7
2023-05-29T19:00:00-05:00,LINK,502,502,3.6,47,62
2023-05-29T19:00:00-05:00,NAVY,152,152,2.2,24,23
2023-05-29T19:00:00-05:00,ORANGE,577,577,2,12,85
2023-05-29T19:00:00-05:00,ORANGEHOPPER,318,318,3.4,14,45
2023-05-29T19:00:00-05:00,PINK,129,129,2.1,13,19
2023-05-29T19:00:00-05:00,RAVEN,132,132,2.6,12,25
2023-05-29T19:00:00-05:00,RED,979,979,3.8,18,56
2023-05-29T19:00:00-05:00,RUBY EVENING,54,54,1.4,6,10
2023-05-29T19:00:00-05:00,SILVER,240,240,1.2,12,64
2023-05-29T19:00:00-05:00,SILVER LIMITED EVENING,56,56,0.8,6,32
2023-05-29T19:00:00-05:00,TEAL,681,681,3.8,23,72
2023-05-29T19:00:00-05:00,TEAL EVENING,190,190,2.7,19,30
2023-05-29T19:00:00-05:00,YELLOW,"1,408","1,408",6.4,52,53
2023-05-29T19:00:00-05:00,YELLOW EVENING,248,248,3.4,15,19
2023-05-30T19:00:00-05:00,BLUE,331,331,2.1,17,47
2023-05-30T19:00:00-05:00,BRONZE,138,138,1.3,13,35
2023-05-30T19:00:00-05:00,BROWN,674,674,1.7,21,60
2023-05-30T19:00:00-05:00,GOLD,760,760,2.1,15,76
2023-05-30T19:00:00-05:00,GOLDHOPPER,167,167,1.9,9,34
2023-05-30T19:00:00-05:00,GREEN,"1,081","1,081",2.3,21,82
2023-05-30T19:00:00-05:00,GREEN EVENING,323,323,3.2,18,19
2023-05-30T19:00:00-05:00,GREEN EXPRESS,104,104,1,17,18
2023-05-30T19:00:00-05:00,GREENHOPPER,698,698,4.5,17,33
2023-05-30T19:00:00-05:00,GREENHOPPER EVENING,139,139,3.2,15,9
2023-05-30T19:00:00-05:00,GREY,757,757,3.5,15,61
2023-05-30T19:00:00-05:00,GREY EVENING,200,200,3.3,22,15
2023-05-30T19:00:00-05:00,ILLINI,5,5,1.7,5,2
2023-05-30T19:00:00-05:00,ILLINI LIMITED,720,720,3.2,27,75
2023-05-30T19:00:00-05:00,ILLINI LIMITED EVENING,191,191,2.1,16,30
2023-05-30T19:00:00-05:00,LAVENDER,541,541,4.6,21,46
2023-05-30T19:00:00-05:00,LIME EVENING,7,7,0.4,3,8
2023-05-30T19:00:00-05:00,LINK,440,440,3.2,39,62
2023-05-30T19:00:00-05:00,NAVY,155,155,2,27,24
2023-05-30T19:00:00-05:00,ORANGE,576,576,2.1,21,81
2023-05-30T19:00:00-05:00,ORANGEHOPPER,304,304,3.4,18,44
2023-05-30T19:00:00-05:00,PINK,109,109,2,7,18
2023-05-30T19:00:00-05:00,RAVEN,108,108,1.9,12,25
2023-05-30T19:00:00-05:00,RED,951,951,3.4,18,55
2023-05-30T19:00:00-05:00,RUBY,21,21,0.4,5,11
2023-05-30T19:00:00-05:00,RUBY EVENING,52,52,1.3,10,10
2023-05-30T19:00:00-05:00,SILVER,208,208,1.1,9,64
2023-05-30T19:00:00-05:00,SILVER LIMITED EVENING,60,60,0.9,6,32
2023-05-30T19:00:00-05:00,TEAL,665,665,3.6,21,72
2023-05-30T19:00:00-05:00,TEAL EVENING,177,177,1.9,14,30
2023-05-30T19:00:00-05:00,TEST ORANGE,3,3,0,0,1
2023-05-30T19:00:00-05:00,YELLOW,938,938,5.3,33,43
2023-05-30T19:00:00-05:00,YELLOW EVENING,317,317,4.1,29,19
2023-05-31T19:00:00-05:00,BLUE,329,329,2.4,16,45
2023-05-31T19:00:00-05:00,BRONZE,169,169,1.6,24,35
2023-05-31T19:00:00-05:00,BROWN,746,746,2,24,59
2023-05-31T19:00:00-05:00,GOLD,829,829,2.2,37,74
2023-05-31T19:00:00-05:00,GOLDHOPPER,178,178,2.2,12,34
2023-05-31T19:00:00-05:00,GREEN,"1,149","1,149",2.3,18,89
2023-05-31T19:00:00-05:00,GREEN EVENING,342,342,3.1,18,19
2023-05-31T19:00:00-05:00,GREEN EXPRESS,131,131,1.2,17,18
2023-05-31T19:00:00-05:00,GREENHOPPER,815,815,5.1,23,33
2023-05-31T19:00:00-05:00,GREENHOPPER EVENING,196,196,2.8,16,15
2023-05-31T19:00:00-05:00,GREY,789,789,3.9,17,60
2023-05-31T19:00:00-05:00,GREY EVENING,186,186,3.7,16,15
2023-05-31T19:00:00-05:00,ILLINI,2,2,0.5,2,2
2023-05-31T19:00:00-05:00,ILLINI LIMITED,660,660,3.1,26,75
2023-05-31T19:00:00-05:00,ILLINI LIMITED EVENING,185,185,2.3,18,30
2023-05-31T19:00:00-05:00,LAVENDER,545,545,4.4,18,48
2023-05-31T19:00:00-05:00,LIME EVENING,25,25,1.5,4,7
2023-05-31T19:00:00-05:00,LINK,465,465,3.4,38,62
2023-05-31T19:00:00-05:00,NAVY,146,146,2,30,24
2023-05-31T19:00:00-05:00,ORANGE,569,569,2,12,83
2023-05-31T19:00:00-05:00,ORANGEHOPPER,302,302,3,21,44
2023-05-31T19:00:00-05:00,PINK,81,81,1.6,7,16
2023-05-31T19:00:00-05:00,RAVEN,93,93,1.7,5,25
2023-05-31T19:00:00-05:00,RED,"1,005","1,005",4,23,55
2023-05-31T19:00:00-05:00,RUBY EVENING,51,51,1.5,6,10
2023-05-31T19:00:00-05:00,SILVER,225,225,1.1,9,64
2023-05-31T19:00:00-05:00,SILVER LIMITED EVENING,37,37,0.6,4,32
2023-05-31T19:00:00-05:00,TEAL,675,675,3.6,19,72
2023-05-31T19:00:00-05:00,TEAL EVENING,192,192,2.3,10,30
2023-05-31T19:00:00-05:00,YELLOW,"1,248","1,248",5.8,57,52
2023-05-31T19:00:00-05:00,YELLOW EVENING,358,358,5.1,22,20
2023-06-01T19:00:00-05:00,BLUE,374,374,2.7,19,46
2023-06-01T19:00:00-05:00,BRONZE,139,139,1.3,9,36
2023-06-01T19:00:00-05:00,BROWN,712,712,1.9,20,60
2023-06-01T19:00:00-05:00,GOLD,695,695,1.8,15,78
2023-06-01T19:00:00-05:00,GOLDHOPPER,180,180,1.9,13,34
2023-06-01T19:00:00-05:00,GREEN,"1,312","1,312",2.7,25,84
2023-06-01T19:00:00-05:00,GREEN EVENING,408,408,2.9,18,22
2023-06-01T19:00:00-05:00,GREEN EXPRESS,123,123,1.3,15,18
2023-06-01T19:00:00-05:00,GREENHOPPER,723,723,4.2,31,33
2023-06-01T19:00:00-05:00,GREENHOPPER EVENING,184,184,2.7,22,17
2023-06-01T19:00:00-05:00,GREY,800,800,4.2,17,60
2023-06-01T19:00:00-05:00,GREY EVENING,210,210,3.6,16,15
2023-06-01T19:00:00-05:00,ILLINI,4,4,1.3,4,2
2023-06-01T19:00:00-05:00,ILLINI LIMITED,629,629,2.7,17,75
2023-06-01T19:00:00-05:00,ILLINI LIMITED EVENING,169,169,1.8,12,30
2023-06-01T19:00:00-05:00,LAVENDER,529,529,4.4,20,46
2023-06-01T19:00:00-05:00,LIME EVENING,18,18,1.1,3,8
2023-06-01T19:00:00-05:00,LINK,463,463,3.2,45,62
2023-06-01T19:00:00-05:00,NAVY,143,143,1.7,15,25
2023-06-01T19:00:00-05:00,ORANGE,569,569,2,15,84
2023-06-01T19:00:00-05:00,ORANGEHOPPER,307,307,3.2,13,45
2023-06-01T19:00:00-05:00,PINK,96,96,1.6,9,18
2023-06-01T19:00:00-05:00,RAVEN,90,90,1.8,7,25
2023-06-01T19:00:00-05:00,RED,"1,004","1,004",4.1,19,55
2023-06-01T19:00:00-05:00,RUBY EVENING,55,55,1.6,8,10
2023-06-01T19:00:00-05:00,SILVER,234,234,1.3,9,64
2023-06-01T19:00:00-05:00,SILVER LIMITED EVENING,81,81,1.3,9,32
2023-06-01T19:00:00-05:00,TEAL,654,654,3.6,17,72
2023-06-01T19:00:00-05:00,TEAL EVENING,206,206,2.6,12,30
2023-06-01T19:00:00-05:00,YELLOW,"1,298","1,298",6.1,38,52
2023-06-01T19:00:00-05:00,YELLOW EVENING,338,338,3.9,26,21
2023-06-02T19:00:00-05:00,GREEN EVENING SATURDAY,331,331,2.7,19,21
2023-06-02T19:00:00-05:00,GREEN SATURDAY,"1,162","1,162",4.2,29,51
2023-06-02T19:00:00-05:00,GREENHOPPER EVENING SATURDAY,203,203,2.3,15,21
2023-06-02T19:00:00-05:00,GREY EVENING SATURDAY,220,220,3.3,11,16
2023-06-02T19:00:00-05:00,GREY SATURDAY,"1,011","1,011",6,22,45
2023-06-02T19:00:00-05:00,ILLINI LIMITED EVENING SATURDAY,202,202,1.9,11,36
2023-06-02T19:00:00-05:00,ILLINI LIMITED SATURDAY,495,495,2.7,19,68
2023-06-02T19:00:00-05:00,LAVENDER SATURDAY,473,473,4.6,19,47
2023-06-02T19:00:00-05:00,LIME EVENING SATURDAY,22,22,2.4,5,6
2023-06-02T19:00:00-05:00,LIME SATURDAY,117,117,2.6,9,19
2023-06-02T19:00:00-05:00,RED SATURDAY,292,292,4.1,22,23
2023-06-02T19:00:00-05:00,RUBY EVENING SATURDAY,29,29,1.3,5,8
2023-06-02T19:00:00-05:00,RUBY SATURDAY,189,189,1.5,14,27
2023-06-02T19:00:00-05:00,SILVER LIMITED EVENING SATURDAY,67,67,1,5,32
2023-06-02T19:00:00-05:00,SILVER LIMITED SATURDAY,192,192,1.6,8,68
2023-06-02T19:00:00-05:00,TEAL EVENING SATURDAY,195,195,2.4,21,30
2023-06-02T19:00:00-05:00,TEAL SATURDAY,404,404,2.1,11,74
2023-06-02T19:00:00-05:00,YELLOW EVENING SATURDAY,412,412,4.9,22,24
2023-06-02T19:00:00-05:00,YELLOW LATE NIGHT SATURDAY,5,5,1,3,2
2023-06-02T19:00:00-05:00,YELLOW SATURDAY,"1,055","1,055",5.7,38,45
2023-06-03T19:00:00-05:00,GREEN SUNDAY,857,857,4.1,19,38
2023-06-03T19:00:00-05:00,GREY SUNDAY,614,614,3.9,18,36
2023-06-03T19:00:00-05:00,ILLINI LIMITED SUNDAY,505,505,3.4,15,59
2023-06-03T19:00:00-05:00,LAVENDER SUNDAY,320,320,3.4,15,43
2023-06-03T19:00:00-05:00,LIME SUNDAY,47,47,0.8,6,28
2023-06-03T19:00:00-05:00,RUBY SUNDAY,119,119,1.3,8,20
2023-06-03T19:00:00-05:00,SILVER LIMITED SUNDAY,132,132,1.5,10,51
2023-06-03T19:00:00-05:00,TEAL SUNDAY,272,272,4.3,16,27
2023-06-03T19:00:00-05:00,YELLOW SUNDAY,839,839,5.6,29,37
2023-06-04T19:00:00-05:00,BLUE,361,361,2.6,22,45
2023-06-04T19:00:00-05:00,BRONZE,131,131,1.3,13,35
2023-06-04T19:00:00-05:00,BROWN,755,755,2.1,50,61
2023-06-04T19:00:00-05:00,GOLD,808,808,2,29,77
2023-06-04T19:00:00-05:00,GOLDHOPPER,164,164,1.8,14,33
2023-06-04T19:00:00-05:00,GREEN,"1,248","1,248",2.5,22,87
2023-06-04T19:00:00-05:00,GREEN EVENING,308,308,2.4,17,19
2023-06-04T19:00:00-05:00,GREEN EXPRESS,100,100,1.7,15,13
2023-06-04T19:00:00-05:00,GREENHOPPER,741,741,4.8,44,33
2023-06-04T19:00:00-05:00,GREENHOPPER EVENING,169,169,3,14,14
2023-06-04T19:00:00-05:00,GREY,776,776,3.3,14,59
2023-06-04T19:00:00-05:00,GREY EVENING,211,211,4.1,14,15
2023-06-04T19:00:00-05:00,ILLINI,2,2,0.7,2,2
2023-06-04T19:00:00-05:00,ILLINI LIMITED,839,839,3.6,55,75
2023-06-04T19:00:00-05:00,ILLINI LIMITED EVENING,163,163,1.9,19,30
2023-06-04T19:00:00-05:00,LAVENDER,535,535,4.2,24,47
2023-06-04T19:00:00-05:00,LIME EVENING,33,33,1.7,6,8
2023-06-04T19:00:00-05:00,LINK,608,608,4.2,65,62
2023-06-04T19:00:00-05:00,NAVY,187,187,2.8,25,25
2023-06-04T19:00:00-05:00,ORANGE,608,608,2.2,17,83
2023-06-04T19:00:00-05:00,ORANGEHOPPER,295,295,3.2,10,44
2023-06-04T19:00:00-05:00,PINK,114,114,2,8,17
2023-06-04T19:00:00-05:00,RAVEN,105,105,1.8,8,25
2023-06-04T19:00:00-05:00,RED,"1,080","1,080",3.9,20,58
2023-06-04T19:00:00-05:00,RUBY EVENING,73,73,1.7,10,11
2023-06-04T19:00:00-05:00,SILVER,254,254,1.3,7,64
2023-06-04T19:00:00-05:00,SILVER LIMITED EVENING,63,63,0.9,8,32
2023-06-04T19:00:00-05:00,TEAL,612,612,3.3,18,72
2023-06-04T19:00:00-05:00,TEAL EVENING,196,196,2.7,16,31
2023-06-04T19:00:00-05:00,YELLOW,"1,247","1,247",6.1,61,52
2023-06-04T19:00:00-05:00,YELLOW EVENING,290,290,3.6,26,19
2023-06-05T19:00:00-05:00,BLUE,382,382,2.5,14,46
2023-06-05T19:00:00-05:00,BRONZE,119,119,1.1,11,35
2023-06-05T19:00:00-05:00,BROWN,865,865,2.2,66,59
2023-06-05T19:00:00-05:00,GOLD,716,716,2.3,40,58
2023-06-05T19:00:00-05:00,GOLDHOPPER,161,161,2.3,29,27
2023-06-05T19:00:00-05:00,GREEN,"1,329","1,329",3.1,28,83
2023-06-05T19:00:00-05:00,GREEN EVENING,266,266,2.3,22,19
2023-06-05T19:00:00-05:00,GREEN EXPRESS,146,146,1.7,17,18
2023-06-05T19:00:00-05:00,GREENHOPPER,714,714,4.6,22,33
2023-06-05T19:00:00-05:00,GREENHOPPER EVENING,148,148,2.6,13,14
2023-06-05T19:00:00-05:00,GREY,773,773,3.7,17,61
2023-06-05T19:00:00-05:00,GREY EVENING,181,181,3,10,15
2023-06-05T19:00:00-05:00,ILLINI,1,1,0.4,1,2
2023-06-05T19:00:00-05:00,ILLINI LIMITED,790,790,3.6,23,75
2023-06-05T19:00:00-05:00,ILLINI LIMITED EVENING,175,175,2,19,30
2023-06-05T19:00:00-05:00,LAVENDER,552,552,4.6,16,47
2023-06-05T19:00:00-05:00,LIME EVENING,26,26,1.6,6,8
2023-06-05T19:00:00-05:00,LINK,641,641,4.1,62,62
2023-06-05T19:00:00-05:00,NAVY,171,171,2.2,27,26
2023-06-05T19:00:00-05:00,ORANGE,618,618,2,21,83
2023-06-05T19:00:00-05:00,ORANGEHOPPER,336,336,3.6,12,45
2023-06-05T19:00:00-05:00,PINK,114,114,1.6,7,21
2023-06-05T19:00:00-05:00,RAVEN,94,94,1.7,8,25
2023-06-05T19:00:00-05:00,RED,971,971,4,17,53
2023-06-05T19:00:00-05:00,RUBY EVENING,40,40,1.1,8,10
2023-06-05T19:00:00-05:00,SILVER,213,213,1.1,8,64
2023-06-05T19:00:00-05:00,SILVER LIMITED EVENING,52,52,0.7,8,32
2023-06-05T19:00:00-05:00,TEAL,638,638,3.3,24,74
2023-06-05T19:00:00-05:00,TEAL EVENING,169,169,2.4,8,30
2023-06-05T19:00:00-05:00,TEST ORANGE,0,0,0,0,2
2023-06-05T19:00:00-05:00,YELLOW,"1,354","1,354",6.1,61,54
2023-06-05T19:00:00-05:00,YELLOW EVENING,325,325,4.2,20,19
2023-06-06T19:00:00-05:00,BLUE,378,378,2.7,24,47
2023-06-06T19:00:00-05:00,BRONZE,134,134,1.3,9,34
2023-06-06T19:00:00-05:00,BROWN,805,805,1.9,34,62
2023-06-06T19:00:00-05:00,GOLD,772,772,2,13,74
2023-06-06T19:00:00-05:00,GOLDHOPPER,223,223,2.5,12,34
2023-06-06T19:00:00-05:00,GREEN,"1,296","1,296",2.5,19,87
2023-06-06T19:00:00-05:00,GREEN EVENING,317,317,2.5,15,19
2023-06-06T19:00:00-05:00,GREEN EXPRESS,119,119,1.4,21,17
2023-06-06T19:00:00-05:00,GREENHOPPER,704,704,4.3,18,33
2023-06-06T19:00:00-05:00,GREENHOPPER EVENING,168,168,2.2,14,16
2023-06-06T19:00:00-05:00,GREY,761,761,3.9,17,60
2023-06-06T19:00:00-05:00,GREY EVENING,177,177,3.4,10,15
2023-06-06T19:00:00-05:00,ILLINI,0,0,0,0,2
2023-06-06T19:00:00-05:00,ILLINI LIMITED,792,792,3.6,41,75
2023-06-06T19:00:00-05:00,ILLINI LIMITED EVENING,194,194,2.2,13,30
2023-06-06T19:00:00-05:00,LAVENDER,589,589,4.7,22,47
2023-06-06T19:00:00-05:00,LIME EVENING,16,16,1,4,8
2023-06-06T19:00:00-05:00,LINK,588,588,4.1,54,62
2023-06-06T19:00:00-05:00,NAVY,218,218,2.8,20,23
2023-06-06T19:00:00-05:00,ORANGE,535,535,2,16,82
2023-06-06T19:00:00-05:00,ORANGEHOPPER,307,307,3.2,14,45
2023-06-06T19:00:00-05:00,PINK,130,130,2.4,11,17
2023-06-06T19:00:00-05:00,RAVEN,114,114,2.2,8,25
2023-06-06T19:00:00-05:00,RED,"1,015","1,015",4.1,18,54
2023-06-06T19:00:00-05:00,RUBY EVENING,42,42,0.9,10,10
2023-06-06T19:00:00-05:00,SILVER,249,249,1.2,9,64
2023-06-06T19:00:00-05:00,SILVER LIMITED EVENING,50,50,0.6,5,32
2023-06-06T19:00:00-05:00,TEAL,730,730,3.7,23,72
2023-06-06T19:00:00-05:00,TEAL EVENING,222,222,2.5,17,31
2023-06-06T19:00:00-05:00,TEST ORANGE,0,0,0,0,2
2023-06-06T19:00:00-05:00,YELLOW,"1,290","1,290",6,53,52
2023-06-06T19:00:00-05:00,YELLOW EVENING,295,295,3.4,22,19
2023-06-07T19:00:00-05:00,BLUE,358,358,2.3,17,46
2023-06-07T19:00:00-05:00,BRONZE,132,132,1.3,11,35
2023-06-07T19:00:00-05:00,BROWN,778,778,2.2,30,60
2023-06-07T19:00:00-05:00,GOLD,811,811,1.9,33,74
2023-06-07T19:00:00-05:00,GOLDHOPPER,197,197,2,19,34
2023-06-07T19:00:00-05:00,GREEN,"1,307","1,307",3,23,79
2023-06-07T19:00:00-05:00,GREEN EVENING,348,348,3,17,19
2023-06-07T19:00:00-05:00,GREEN EXPRESS,91,91,1.1,15,15
2023-06-07T19:00:00-05:00,GREENHOPPER,730,730,4.6,36,33
2023-06-07T19:00:00-05:00,GREENHOPPER EVENING,237,237,3.6,16,14
2023-06-07T19:00:00-05:00,GREY,765,765,3.1,17,62
2023-06-07T19:00:00-05:00,GREY EVENING,178,178,3.6,14,15
2023-06-07T19:00:00-05:00,ILLINI,2,2,0.7,2,2
2023-06-07T19:00:00-05:00,ILLINI LIMITED,816,816,3.8,35,75
2023-06-07T19:00:00-05:00,ILLINI LIMITED EVENING,245,245,2.5,18,30
2023-06-07T19:00:00-05:00,LAVENDER,496,496,5.2,19,39
2023-06-07T19:00:00-05:00,LIME EVENING,12,12,0.6,4,7
2023-06-07T19:00:00-05:00,LINK,585,585,4,53,62
2023-06-07T19:00:00-05:00,NAVY,197,197,3,37,24
2023-06-07T19:00:00-05:00,ORANGE,617,617,2.1,15,82
2023-06-07T19:00:00-05:00,ORANGEHOPPER,327,327,3.6,13,44
2023-06-07T19:00:00-05:00,PINK,108,108,1.6,10,18
2023-06-07T19:00:00-05:00,RAVEN,139,139,2.8,15,25
2023-06-07T19:00:00-05:00,RED,958,958,3.7,22,53
2023-06-07T19:00:00-05:00,RUBY EVENING,47,47,1.6,10,10
2023-06-07T19:00:00-05:00,SILVER,272,272,1.5,13,65
2023-06-07T19:00:00-05:00,SILVER LIMITED EVENING,52,52,0.8,7,32
2023-06-07T19:00:00-05:00,TEAL,675,675,3.7,30,72
2023-06-07T19:00:00-05:00,TEAL EVENING,188,188,2.6,13,30
2023-06-07T19:00:00-05:00,YELLOW,"1,289","1,289",6.1,50,50
2023-06-07T19:00:00-05:00,YELLOW EVENING,324,324,3.7,18,19
2023-06-08T19:00:00-05:00,BLUE,387,387,2.6,19,46
2023-06-08T19:00:00-05:00,BRONZE,114,114,1.2,11,35
2023-06-08T19:00:00-05:00,BROWN,765,765,1.9,28,60
2023-06-08T19:00:00-05:00,GOLD,718,718,1.8,13,74
2023-06-08T19:00:00-05:00,GOLDHOPPER,163,163,1.8,11,34
2023-06-08T19:00:00-05:00,GREEN,"1,251","1,251",2.7,39,84
2023-06-08T19:00:00-05:00,GREEN EVENING,437,437,3.8,20,19
2023-06-08T19:00:00-05:00,GREEN EXPRESS,98,98,0.9,12,17
2023-06-08T19:00:00-05:00,GREENHOPPER,738,738,4.7,30,33
2023-06-08T19:00:00-05:00,GREENHOPPER EVENING,234,234,3.1,24,15
2023-06-08T19:00:00-05:00,GREY,763,763,3.4,13,60
2023-06-08T19:00:00-05:00,GREY EVENING,212,212,3.3,11,15
2023-06-08T19:00:00-05:00,ILLINI,4,4,1,4,2
2023-06-08T19:00:00-05:00,ILLINI LIMITED,751,751,3.3,19,75
2023-06-08T19:00:00-05:00,ILLINI LIMITED EVENING,177,177,1.9,10,30
2023-06-08T19:00:00-05:00,LAVENDER,516,516,4.7,21,46
2023-06-08T19:00:00-05:00,LIME EVENING,18,18,1.2,5,7
2023-06-08T19:00:00-05:00,LINK,704,704,4.9,70,62
2023-06-08T19:00:00-05:00,NAVY,160,160,2.1,12,25
2023-06-08T19:00:00-05:00,ORANGE,551,551,2.1,14,82
2023-06-08T19:00:00-05:00,ORANGEHOPPER,332,332,3.7,12,44
2023-06-08T19:00:00-05:00,PINK,110,110,1.8,11,17
2023-06-08T19:00:00-05:00,RAVEN,140,140,2.6,9,25
2023-06-08T19:00:00-05:00,RED,994,994,3.5,16,55
2023-06-08T19:00:00-05:00,RUBY EVENING,45,45,1.6,9,10
2023-06-08T19:00:00-05:00,SILVER,296,296,1.6,20,64
2023-06-08T19:00:00-05:00,SILVER LIMITED EVENING,77,77,1.3,7,32
2023-06-08T19:00:00-05:00,TEAL,664,664,3.5,32,72
2023-06-08T19:00:00-05:00,TEAL EVENING,213,213,2.9,15,31
2023-06-08T19:00:00-05:00,YELLOW,"1,388","1,388",6.2,48,51
2023-06-08T19:00:00-05:00,YELLOW EVENING,344,344,4.2,28,19
2023-06-09T19:00:00-05:00,GREEN EVENING SATURDAY,305,305,2.4,22,21
2023-06-09T19:00:00-05:00,GREEN SATURDAY,"1,333","1,333",4.6,29,50
2023-06-09T19:00:00-05:00,GREENHOPPER EVENING SATURDAY,223,223,2.7,15,21
2023-06-09T19:00:00-05:00,GREY EVENING SATURDAY,172,172,2.9,12,16
2023-06-09T19:00:00-05:00,GREY SATURDAY,"1,026","1,026",6.5,26,44
2023-06-09T19:00:00-05:00,ILLINI LIMITED EVENING SATURDAY,172,172,1.6,9,36
2023-06-09T19:00:00-05:00,ILLINI LIMITED SATURDAY,602,602,3.1,17,68
2023-06-09T19:00:00-05:00,LAVENDER SATURDAY,437,437,4,17,52
2023-06-09T19:00:00-05:00,LIME EVENING SATURDAY,16,16,1.3,5,6
2023-06-09T19:00:00-05:00,LIME SATURDAY,87,87,2.5,8,19
2023-06-09T19:00:00-05:00,RED SATURDAY,477,477,3.8,29,39
2023-06-09T19:00:00-05:00,RUBY EVENING SATURDAY,37,37,1.8,8,8
2023-06-09T19:00:00-05:00,RUBY SATURDAY,193,193,1.7,12,27
2023-06-09T19:00:00-05:00,SILVER LIMITED EVENING SATURDAY,59,59,1,5,32
2023-06-09T19:00:00-05:00,SILVER LIMITED SATURDAY,191,191,1.4,7,68
2023-06-09T19:00:00-05:00,TEAL EVENING SATURDAY,164,164,2.5,16,30
2023-06-09T19:00:00-05:00,TEAL SATURDAY,512,512,2.7,18,73
2023-06-09T19:00:00-05:00,YELLOW EVENING SATURDAY,340,340,4.9,33,19
2023-06-09T19:00:00-05:00,YELLOW LATE NIGHT SATURDAY,14,14,5.8,7,2
2023-06-09T19:00:00-05:00,YELLOW SATURDAY,827,827,6.1,28,33
2023-06-10T19:00:00-05:00,GREEN SUNDAY,886,886,3.8,24,44
2023-06-10T19:00:00-05:00,GREY SUNDAY,566,566,4,18,37
2023-06-10T19:00:00-05:00,ILLINI LIMITED SUNDAY,454,454,3.2,18,59
2023-06-10T19:00:00-05:00,LAVENDER SUNDAY,281,281,3.8,14,39
2023-06-10T19:00:00-05:00,LIME SUNDAY,66,66,1.2,7,27
2023-06-10T19:00:00-05:00,RUBY SUNDAY,116,116,1.4,9,21
2023-06-10T19:00:00-05:00,SILVER LIMITED SUNDAY,120,120,1.1,7,50
2023-06-10T19:00:00-05:00,TEAL SUNDAY,192,192,3,11,27
2023-06-10T19:00:00-05:00,YELLOW SUNDAY,924,924,6.1,35,36
2023-06-11T19:00:00-05:00,BLUE,332,332,2.4,18,45
2023-06-11T19:00:00-05:00,BRONZE,150,150,1.4,15,34
2023-06-11T19:00:00-05:00,BROWN,840,840,2.3,39,59
2023-06-11T19:00:00-05:00,GOLD,784,784,1.9,16,76
2023-06-11T19:00:00-05:00,GOLDHOPPER,191,191,2.1,10,34
2023-06-11T19:00:00-05:00,GREEN,"1,279","1,279",2.7,22,87
2023-06-11T19:00:00-05:00,GREEN EVENING,316,316,2.8,18,19
2023-06-11T19:00:00-05:00,GREEN EXPRESS,136,136,1.6,21,18
2023-06-11T19:00:00-05:00,GREENHOPPER,721,721,4.3,20,35
2023-06-11T19:00:00-05:00,GREENHOPPER EVENING,142,142,2.4,12,14
2023-06-11T19:00:00-05:00,GREY,753,753,3.4,14,61
2023-06-11T19:00:00-05:00,GREY EVENING,147,147,3,13,15
2023-06-11T19:00:00-05:00,ILLINI,5,5,1.7,4,2
2023-06-11T19:00:00-05:00,ILLINI LIMITED,812,812,3.4,36,78
2023-06-11T19:00:00-05:00,ILLINI LIMITED EVENING,190,190,2.2,16,30
2023-06-11T19:00:00-05:00,LAVENDER,527,527,4.3,16,48
2023-06-11T19:00:00-05:00,LIME EVENING,23,23,1.3,5,8
2023-06-11T19:00:00-05:00,LINK,623,623,4.3,74,62
2023-06-11T19:00:00-05:00,NAVY,162,162,2.2,25,26
2023-06-11T19:00:00-05:00,ORANGE,577,577,2,14,84
2023-06-11T19:00:00-05:00,ORANGEHOPPER,314,314,3.7,15,45
2023-06-11T19:00:00-05:00,PINK,99,99,1.7,7,17
2023-06-11T19:00:00-05:00,RAVEN,118,118,2.4,8,25
2023-06-11T19:00:00-05:00,RED,994,994,3.5,19,57
2023-06-11T19:00:00-05:00,RUBY EVENING,41,41,1.2,9,10
2023-06-11T19:00:00-05:00,SILVER,154,154,1.6,16,32
2023-06-11T19:00:00-05:00,TEAL,385,385,1.9,17,72
2023-06-11T19:00:00-05:00,TEAL EVENING,163,163,2.2,8,30
2023-06-11T19:00:00-05:00,YELLOW,"1,175","1,175",5.2,41,53
2023-06-11T19:00:00-05:00,YELLOW EVENING,297,297,3.6,16,19
2023-06-12T19:00:00-05:00,BLUE,371,371,2.7,22,46
2023-06-12T19:00:00-05:00,BRONZE,153,153,1.5,10,34
2023-06-12T19:00:00-05:00,BROWN,821,821,2.1,59,61
2023-06-12T19:00:00-05:00,GOLD,"1,005","1,005",2.7,52,76
2023-06-12T19:00:00-05:00,GOLDHOPPER,184,184,1.9,13,34
2023-06-12T19:00:00-05:00,GREEN,"1,406","1,406",3.1,23,83
2023-06-12T19:00:00-05:00,GREEN EVENING,302,302,2.5,14,19
2023-06-12T19:00:00-05:00,GREEN EXPRESS,129,129,1.6,19,17
2023-06-12T19:00:00-05:00,GREENHOPPER,723,723,4.4,17,33
2023-06-12T19:00:00-05:00,GREENHOPPER EVENING,146,146,2.3,15,14
2023-06-12T19:00:00-05:00,GREY,690,690,3.2,17,61
2023-06-12T19:00:00-05:00,GREY EVENING,160,160,3,13,15
2023-06-12T19:00:00-05:00,ILLINI,3,3,1.1,3,2
