Date,Stop,In (Sum),Out (Sum),Load max,APC Stops
2023-08-17T19:00:00-05:00,"First & Lake Park South (East Side),2",1,0,7,18
2023-08-12T19:00:00-05:00,"First & Lake Park South (NW Corner),4",0,1,9,15
2023-08-13T19:00:00-05:00,"First & Lake Park South (NW Corner),4",1,2,8,36
2023-08-14T19:00:00-05:00,"First & Lake Park South (NW Corner),4",1,2,7,38
2023-08-15T19:00:00-05:00,"First & Lake Park South (NW Corner),4",0,2,8,37
2023-08-16T19:00:00-05:00,"First & Lake Park South (NW Corner),4",0,0,10,33
2023-08-17T19:00:00-05:00,"First & Lake Park South (NW Corner),4",1,4,6,36
2023-08-13T19:00:00-05:00,"First & Springfield (NW Corner),4",6,0,10,11
2023-08-14T19:00:00-05:00,"First & Springfield (NW Corner),4",0,0,19,11
2023-08-15T19:00:00-05:00,"First & Springfield (NW Corner),4",2,0,9,10
2023-08-16T19:00:00-05:00,"First & Springfield (NW Corner),4",6,0,7,11
2023-08-17T19:00:00-05:00,"First & Springfield (NW Corner),4",1,0,5,11
2023-08-13T19:00:00-05:00,"First & Springfield (SE Corner),2",0,3,4,11
2023-08-14T19:00:00-05:00,"First & Springfield (SE Corner),2",0,0,4,11
2023-08-15T19:00:00-05:00,"First & Springfield (SE Corner),2",0,3,3,9
2023-08-16T19:00:00-05:00,"First & Springfield (SE Corner),2",0,0,2,11
2023-08-17T19:00:00-05:00,"First & Springfield (SE Corner),2",0,0,15,11
2023-08-13T19:00:00-05:00,"First & St. Mary's (NE Corner),1",0,2,10,21
2023-08-14T19:00:00-05:00,"First & St. Mary's (NE Corner),1",0,1,13,21
2023-08-15T19:00:00-05:00,"First & St. Mary's (NE Corner),1",5,10,15,21
2023-08-16T19:00:00-05:00,"First & St. Mary's (NE Corner),1",0,14,18,21
2023-08-17T19:00:00-05:00,"First & St. Mary's (NE Corner),1",2,25,11,21
2023-08-13T19:00:00-05:00,"First & St. Mary's (NE Far Side),5",8,1,16,84
2023-08-14T19:00:00-05:00,"First & St. Mary's (NE Far Side),5",9,0,13,85
2023-08-15T19:00:00-05:00,"First & St. Mary's (NE Far Side),5",21,1,25,83
2023-08-16T19:00:00-05:00,"First & St. Mary's (NE Far Side),5",31,2,20,85
2023-08-17T19:00:00-05:00,"First & St. Mary's (NE Far Side),5",214,6,55,84
2023-08-13T19:00:00-05:00,"First & St. Mary's (NW Corner),4",0,7,22,84
2023-08-14T19:00:00-05:00,"First & St. Mary's (NW Corner),4",0,24,20,86
2023-08-15T19:00:00-05:00,"First & St. Mary's (NW Corner),4",0,23,18,84
2023-08-16T19:00:00-05:00,"First & St. Mary's (NW Corner),4",1,13,24,86
2023-08-17T19:00:00-05:00,"First & St. Mary's (NW Corner),4",13,83,21,84
2023-08-12T19:00:00-05:00,"First & St. Mary's (SW Corner),3",0,1,15,15
2023-08-13T19:00:00-05:00,"First & St. Mary's (SW Corner),3",0,0,8,8
2023-08-14T19:00:00-05:00,"First & St. Mary's (SW Corner),3",0,0,8,8
2023-08-15T19:00:00-05:00,"First & St. Mary's (SW Corner),3",0,0,11,8
2023-08-16T19:00:00-05:00,"First & St. Mary's (SW Corner),3",1,0,10,7
2023-08-17T19:00:00-05:00,"First & St. Mary's (SW Corner),3",0,0,8,9
2023-08-12T19:00:00-05:00,"First & Stadium (NW Corner),4",0,8,21,11
2023-08-13T19:00:00-05:00,"First & Stadium (NW Corner),4",10,47,27,89
2023-08-14T19:00:00-05:00,"First & Stadium (NW Corner),4",18,36,25,90
2023-08-15T19:00:00-05:00,"First & Stadium (NW Corner),4",29,80,27,90
2023-08-16T19:00:00-05:00,"First & Stadium (NW Corner),4",52,208,49,90
2023-08-17T19:00:00-05:00,"First & Stadium (NW Corner),4",157,344,68,192
2023-08-12T19:00:00-05:00,"First & Stadium (SE Corner),2",14,3,15,28
2023-08-13T19:00:00-05:00,"First & Stadium (SE Corner),2",75,37,26,152
2023-08-14T19:00:00-05:00,"First & Stadium (SE Corner),2",151,52,18,125
2023-08-15T19:00:00-05:00,"First & Stadium (SE Corner),2",317,87,56,123
2023-08-16T19:00:00-05:00,"First & Stadium (SE Corner),2",477,130,129,122
2023-08-17T19:00:00-05:00,"First & Stadium (SE Corner),2",291,106,95,158
2023-08-13T19:00:00-05:00,"First & Stadium (SW Corner),3",3,3,25,22
2023-08-14T19:00:00-05:00,"First & Stadium (SW Corner),3",0,1,23,19
2023-08-15T19:00:00-05:00,"First & Stadium (SW Corner),3",1,2,28,15
2023-08-16T19:00:00-05:00,"First & Stadium (SW Corner),3",0,2,16,18
2023-08-17T19:00:00-05:00,"First & Stadium (SW Corner),3",6,0,25,13
2023-08-12T19:00:00-05:00,"First & Windsor (NW Corner),4",0,0,14,15
2023-08-13T19:00:00-05:00,"First & Windsor (NW Corner),4",0,0,7,19
2023-08-14T19:00:00-05:00,"First & Windsor (NW Corner),4",0,0,7,20
2023-08-15T19:00:00-05:00,"First & Windsor (NW Corner),4",0,5,9,18
2023-08-16T19:00:00-05:00,"First & Windsor (NW Corner),4",0,0,10,18
2023-08-17T19:00:00-05:00,"First & Windsor (NW Corner),4",0,0,7,19
2023-08-12T19:00:00-05:00,"First at iHotel,1",0,0,15,15
2023-08-13T19:00:00-05:00,"First at iHotel,1",0,7,8,48
2023-08-14T19:00:00-05:00,"First at iHotel,1",0,2,7,48
2023-08-15T19:00:00-05:00,"First at iHotel,1",0,8,11,47
2023-08-16T19:00:00-05:00,"First at iHotel,1",1,8,24,47
2023-08-17T19:00:00-05:00,"First at iHotel,1",4,20,8,48
2023-08-12T19:00:00-05:00,"First at iHotel,2",1,0,10,15
2023-08-13T19:00:00-05:00,"First at iHotel,2",0,0,8,20
2023-08-14T19:00:00-05:00,"First at iHotel,2",1,0,7,20
2023-08-15T19:00:00-05:00,"First at iHotel,2",2,1,8,18
2023-08-16T19:00:00-05:00,"First at iHotel,2",6,0,12,20
2023-08-17T19:00:00-05:00,"First at iHotel,2",8,1,8,19
2023-08-13T19:00:00-05:00,"Florida & Adams (NE Corner),1",22,1,12,44
2023-08-14T19:00:00-05:00,"Florida & Adams (NE Corner),1",33,0,10,44
2023-08-15T19:00:00-05:00,"Florida & Adams (NE Corner),1",45,1,12,46
2023-08-16T19:00:00-05:00,"Florida & Adams (NE Corner),1",37,0,21,46
2023-08-17T19:00:00-05:00,"Florida & Adams (NE Corner),1",37,0,40,47
2023-08-13T19:00:00-05:00,"Florida & Adams (SW Corner),3",0,29,8,40
2023-08-14T19:00:00-05:00,"Florida & Adams (SW Corner),3",0,34,12,40
2023-08-15T19:00:00-05:00,"Florida & Adams (SW Corner),3",2,55,26,45
2023-08-16T19:00:00-05:00,"Florida & Adams (SW Corner),3",3,43,47,45
2023-08-17T19:00:00-05:00,"Florida & Adams (SW Corner),3",4,40,54,45
2023-08-15T19:00:00-05:00,"Florida & Anderson (NW Corner),4",0,0,32,1
2023-08-16T19:00:00-05:00,"Florida & Anderson (NW Corner),4",0,1,48,2
2023-08-17T19:00:00-05:00,"Florida & Anderson (NW Corner),4",1,3,51,2
2023-08-13T19:00:00-05:00,"Florida & Anderson (SE Corner),2",2,1,14,24
2023-08-14T19:00:00-05:00,"Florida & Anderson (SE Corner),2",5,0,12,24
2023-08-15T19:00:00-05:00,"Florida & Anderson (SE Corner),2",5,1,23,24
2023-08-16T19:00:00-05:00,"Florida & Anderson (SE Corner),2",4,1,14,24
2023-08-17T19:00:00-05:00,"Florida & Anderson (SE Corner),2",7,0,21,24
2023-08-13T19:00:00-05:00,"Florida & Anderson (SW Corner),3",0,3,17,25
2023-08-14T19:00:00-05:00,"Florida & Anderson (SW Corner),3",0,9,14,25
2023-08-15T19:00:00-05:00,"Florida & Anderson (SW Corner),3",1,7,22,28
2023-08-16T19:00:00-05:00,"Florida & Anderson (SW Corner),3",1,14,56,27
2023-08-17T19:00:00-05:00,"Florida & Anderson (SW Corner),3",0,8,64,28
2023-08-13T19:00:00-05:00,"Florida & Bermuda (NE Corner),1",0,0,7,21
2023-08-14T19:00:00-05:00,"Florida & Bermuda (NE Corner),1",0,0,7,21
2023-08-15T19:00:00-05:00,"Florida & Bermuda (NE Corner),1",0,0,9,20
2023-08-16T19:00:00-05:00,"Florida & Bermuda (NE Corner),1",0,0,14,21
2023-08-17T19:00:00-05:00,"Florida & Bermuda (NE Corner),1",0,0,13,21
2023-08-13T19:00:00-05:00,"Florida & Bermuda (SW Corner),3",0,0,7,19
2023-08-14T19:00:00-05:00,"Florida & Bermuda (SW Corner),3",0,0,9,16
2023-08-15T19:00:00-05:00,"Florida & Bermuda (SW Corner),3",0,0,8,17
2023-08-16T19:00:00-05:00,"Florida & Bermuda (SW Corner),3",0,0,9,19
2023-08-17T19:00:00-05:00,"Florida & Bermuda (SW Corner),3",0,0,11,15
2023-08-13T19:00:00-05:00,"Florida & Broadway (NE Corner),1",2,0,15,24
2023-08-14T19:00:00-05:00,"Florida & Broadway (NE Corner),1",4,0,12,24
2023-08-15T19:00:00-05:00,"Florida & Broadway (NE Corner),1",1,0,25,24
2023-08-16T19:00:00-05:00,"Florida & Broadway (NE Corner),1",3,1,14,24
2023-08-17T19:00:00-05:00,"Florida & Broadway (NE Corner),1",1,0,21,24
2023-08-12T19:00:00-05:00,"Florida & Busey (NE Corner),1",0,0,16,13
2023-08-13T19:00:00-05:00,"Florida & Busey (NE Corner),1",0,0,17,66
2023-08-14T19:00:00-05:00,"Florida & Busey (NE Corner),1",0,0,30,66
2023-08-15T19:00:00-05:00,"Florida & Busey (NE Corner),1",0,0,21,68
2023-08-16T19:00:00-05:00,"Florida & Busey (NE Corner),1",0,0,34,66
2023-08-17T19:00:00-05:00,"Florida & Busey (NE Corner),1",2,1,30,64
2023-08-12T19:00:00-05:00,"Florida & Busey (SW Corner),3",1,4,11,11
2023-08-13T19:00:00-05:00,"Florida & Busey (SW Corner),3",0,4,16,66
2023-08-14T19:00:00-05:00,"Florida & Busey (SW Corner),3",0,12,15,60
2023-08-15T19:00:00-05:00,"Florida & Busey (SW Corner),3",0,8,14,60
2023-08-16T19:00:00-05:00,"Florida & Busey (SW Corner),3",0,52,17,58
2023-08-17T19:00:00-05:00,"Florida & Busey (SW Corner),3",4,5,18,65
2023-08-12T19:00:00-05:00,"Florida & Cottage Grove (NE Corner),1",6,1,16,16
2023-08-13T19:00:00-05:00,"Florida & Cottage Grove (NE Corner),1",25,0,13,60
2023-08-14T19:00:00-05:00,"Florida & Cottage Grove (NE Corner),1",31,3,14,60
2023-08-15T19:00:00-05:00,"Florida & Cottage Grove (NE Corner),1",32,0,18,61
2023-08-16T19:00:00-05:00,"Florida & Cottage Grove (NE Corner),1",29,1,20,60
2023-08-17T19:00:00-05:00,"Florida & Cottage Grove (NE Corner),1",43,5,20,62
2023-08-12T19:00:00-05:00,"Florida & Cottage Grove (NW Corner),4",0,4,18,17
2023-08-13T19:00:00-05:00,"Florida & Cottage Grove (NW Corner),4",2,25,17,56
2023-08-14T19:00:00-05:00,"Florida & Cottage Grove (NW Corner),4",0,29,17,56
2023-08-15T19:00:00-05:00,"Florida & Cottage Grove (NW Corner),4",2,27,21,58
2023-08-16T19:00:00-05:00,"Florida & Cottage Grove (NW Corner),4",0,20,20,57
2023-08-17T19:00:00-05:00,"Florida & Cottage Grove (NW Corner),4",3,17,20,57
2023-08-13T19:00:00-05:00,"Florida & Curtiss (NE Corner),1",6,0,11,44
2023-08-14T19:00:00-05:00,"Florida & Curtiss (NE Corner),1",8,1,10,44
2023-08-15T19:00:00-05:00,"Florida & Curtiss (NE Corner),1",3,0,10,46
2023-08-16T19:00:00-05:00,"Florida & Curtiss (NE Corner),1",5,0,20,46
2023-08-17T19:00:00-05:00,"Florida & Curtiss (NE Corner),1",16,1,38,46
2023-08-13T19:00:00-05:00,"Florida & Curtiss (SW Corner),3",1,4,7,40
2023-08-14T19:00:00-05:00,"Florida & Curtiss (SW Corner),3",1,5,9,40
2023-08-15T19:00:00-05:00,"Florida & Curtiss (SW Corner),3",2,9,24,45
2023-08-16T19:00:00-05:00,"Florida & Curtiss (SW Corner),3",1,10,41,45
2023-08-17T19:00:00-05:00,"Florida & Curtiss (SW Corner),3",0,15,51,45
2023-08-13T19:00:00-05:00,"Florida & Florida Dr. (SW Corner),3",4,2,19,22
2023-08-14T19:00:00-05:00,"Florida & Florida Dr. (SW Corner),3",2,2,16,22
2023-08-15T19:00:00-05:00,"Florida & Florida Dr. (SW Corner),3",1,6,25,22
2023-08-16T19:00:00-05:00,"Florida & Florida Dr. (SW Corner),3",1,2,22,22
2023-08-17T19:00:00-05:00,"Florida & Florida Dr. (SW Corner),3",11,4,20,23
2023-08-13T19:00:00-05:00,"Florida & James Cherry (NE Corner),1",6,0,11,44
2023-08-14T19:00:00-05:00,"Florida & James Cherry (NE Corner),1",5,0,10,44
2023-08-15T19:00:00-05:00,"Florida & James Cherry (NE Corner),1",12,4,10,46
2023-08-16T19:00:00-05:00,"Florida & James Cherry (NE Corner),1",11,2,21,46
2023-08-17T19:00:00-05:00,"Florida & James Cherry (NE Corner),1",17,0,40,47
2023-08-13T19:00:00-05:00,"Florida & James Cherry (SW),3",0,4,7,26
2023-08-14T19:00:00-05:00,"Florida & James Cherry (SW),3",0,7,9,26
2023-08-15T19:00:00-05:00,"Florida & James Cherry (SW),3",0,9,7,27
2023-08-16T19:00:00-05:00,"Florida & James Cherry (SW),3",0,9,10,27
2023-08-17T19:00:00-05:00,"Florida & James Cherry (SW),3",1,6,7,27
2023-08-13T19:00:00-05:00,"Florida & Kinch (NE Corner),1",0,0,7,21
2023-08-14T19:00:00-05:00,"Florida & Kinch (NE Corner),1",1,0,8,21
2023-08-15T19:00:00-05:00,"Florida & Kinch (NE Corner),1",3,0,9,21
2023-08-16T19:00:00-05:00,"Florida & Kinch (NE Corner),1",1,0,20,23
2023-08-17T19:00:00-05:00,"Florida & Kinch (NE Corner),1",0,0,21,22
2023-08-13T19:00:00-05:00,"Florida & Kinch (NE Far Side),5",0,3,7,35
2023-08-14T19:00:00-05:00,"Florida & Kinch (NE Far Side),5",0,3,9,35
2023-08-15T19:00:00-05:00,"Florida & Kinch (NE Far Side),5",0,4,21,40
2023-08-16T19:00:00-05:00,"Florida & Kinch (NE Far Side),5",0,6,40,40
2023-08-17T19:00:00-05:00,"Florida & Kinch (NE Far Side),5",7,18,46,40
2023-08-13T19:00:00-05:00,"Florida & Kinch (NW Corner),4",0,0,11,23
2023-08-14T19:00:00-05:00,"Florida & Kinch (NW Corner),4",1,0,9,23
2023-08-15T19:00:00-05:00,"Florida & Kinch (NW Corner),4",3,2,10,25
2023-08-16T19:00:00-05:00,"Florida & Kinch (NW Corner),4",2,1,20,25
2023-08-17T19:00:00-05:00,"Florida & Kinch (NW Corner),4",1,0,35,26
2023-08-13T19:00:00-05:00,"Florida & Kinch (SW Corner),3",0,0,7,5
2023-08-14T19:00:00-05:00,"Florida & Kinch (SW Corner),3",0,0,7,5
2023-08-15T19:00:00-05:00,"Florida & Kinch (SW Corner),3",0,0,3,5
2023-08-16T19:00:00-05:00,"Florida & Kinch (SW Corner),3",2,5,9,5
2023-08-17T19:00:00-05:00,"Florida & Kinch (SW Corner),3",0,0,3,5
2023-08-12T19:00:00-05:00,"Florida & Lincoln (NE Corner),1",1,0,16,13
2023-08-13T19:00:00-05:00,"Florida & Lincoln (NE Corner),1",8,0,18,66
2023-08-14T19:00:00-05:00,"Florida & Lincoln (NE Corner),1",6,0,30,66
2023-08-15T19:00:00-05:00,"Florida & Lincoln (NE Corner),1",9,6,21,68
2023-08-16T19:00:00-05:00,"Florida & Lincoln (NE Corner),1",54,2,34,66
2023-08-17T19:00:00-05:00,"Florida & Lincoln (NE Corner),1",15,0,30,64
2023-08-17T19:00:00-05:00,"Florida & Lincoln (NW Corner),4",0,0,0,2
2023-08-13T19:00:00-05:00,"Florida & Lincoln (SE Corner),2",0,0,6,24
2023-08-14T19:00:00-05:00,"Florida & Lincoln (SE Corner),2",3,0,8,24
2023-08-15T19:00:00-05:00,"Florida & Lincoln (SE Corner),2",0,0,5,24
2023-08-16T19:00:00-05:00,"Florida & Lincoln (SE Corner),2",2,0,7,24
2023-08-17T19:00:00-05:00,"Florida & Lincoln (SE Corner),2",3,0,8,34
2023-08-12T19:00:00-05:00,"Florida & Linden (NE Corner),1",3,0,16,16
2023-08-13T19:00:00-05:00,"Florida & Linden (NE Corner),1",17,4,13,60
2023-08-14T19:00:00-05:00,"Florida & Linden (NE Corner),1",12,2,14,60
2023-08-15T19:00:00-05:00,"Florida & Linden (NE Corner),1",25,1,17,61
2023-08-16T19:00:00-05:00,"Florida & Linden (NE Corner),1",23,1,20,60
2023-08-17T19:00:00-05:00,"Florida & Linden (NE Corner),1",21,2,18,62
2023-08-12T19:00:00-05:00,"Florida & Linden (SW Corner),3",0,0,18,17
2023-08-13T19:00:00-05:00,"Florida & Linden (SW Corner),3",1,12,15,50
2023-08-14T19:00:00-05:00,"Florida & Linden (SW Corner),3",4,15,16,50
2023-08-15T19:00:00-05:00,"Florida & Linden (SW Corner),3",1,8,20,52
2023-08-16T19:00:00-05:00,"Florida & Linden (SW Corner),3",1,15,19,51
2023-08-17T19:00:00-05:00,"Florida & Linden (SW Corner),3",1,12,19,51
2023-08-13T19:00:00-05:00,"Florida & Maple (NE Corner),1",3,0,14,24
2023-08-14T19:00:00-05:00,"Florida & Maple (NE Corner),1",4,0,12,24
2023-08-15T19:00:00-05:00,"Florida & Maple (NE Corner),1",3,0,25,24
2023-08-16T19:00:00-05:00,"Florida & Maple (NE Corner),1",2,0,14,24
2023-08-17T19:00:00-05:00,"Florida & Maple (NE Corner),1",5,1,21,24
2023-08-13T19:00:00-05:00,"Florida & Maple (South Side),3",0,2,17,23
2023-08-14T19:00:00-05:00,"Florida & Maple (South Side),3",0,2,15,23
2023-08-15T19:00:00-05:00,"Florida & Maple (South Side),3",0,4,23,23
2023-08-16T19:00:00-05:00,"Florida & Maple (South Side),3",0,11,19,23
2023-08-17T19:00:00-05:00,"Florida & Maple (South Side),3",0,1,19,24
2023-08-12T19:00:00-05:00,"Florida & Orchard (SE Corner),2",6,2,16,28
2023-08-13T19:00:00-05:00,"Florida & Orchard (SE Corner),2",7,1,17,75
2023-08-14T19:00:00-05:00,"Florida & Orchard (SE Corner),2",8,5,30,75
2023-08-15T19:00:00-05:00,"Florida & Orchard (SE Corner),2",4,1,21,77
2023-08-16T19:00:00-05:00,"Florida & Orchard (SE Corner),2",7,0,34,75
2023-08-17T19:00:00-05:00,"Florida & Orchard (SE Corner),2",10,1,30,74
2023-08-12T19:00:00-05:00,"Florida & Orchard (SW Corner),3",5,17,8,13
2023-08-13T19:00:00-05:00,"Florida & Orchard (SW Corner),3",3,42,16,66
2023-08-14T19:00:00-05:00,"Florida & Orchard (SW Corner),3",2,56,13,67
2023-08-15T19:00:00-05:00,"Florida & Orchard (SW Corner),3",1,58,14,66
2023-08-16T19:00:00-05:00,"Florida & Orchard (SW Corner),3",0,42,15,65
2023-08-17T19:00:00-05:00,"Florida & Orchard (SW Corner),3",0,35,18,65
2023-08-13T19:00:00-05:00,"Florida & Philo (NE Corner),1",60,10,13,45
2023-08-14T19:00:00-05:00,"Florida & Philo (NE Corner),1",67,16,14,45
2023-08-15T19:00:00-05:00,"Florida & Philo (NE Corner),1",90,20,14,47
2023-08-16T19:00:00-05:00,"Florida & Philo (NE Corner),1",98,15,28,47
2023-08-17T19:00:00-05:00,"Florida & Philo (NE Corner),1",90,10,50,48
2023-08-13T19:00:00-05:00,"Florida & Philo (NW Corner),4",13,4,11,24
2023-08-14T19:00:00-05:00,"Florida & Philo (NW Corner),4",6,2,16,24
2023-08-15T19:00:00-05:00,"Florida & Philo (NW Corner),4",4,8,10,25
2023-08-16T19:00:00-05:00,"Florida & Philo (NW Corner),4",2,3,10,24
2023-08-17T19:00:00-05:00,"Florida & Philo (NW Corner),4",11,6,9,23
2023-08-13T19:00:00-05:00,"Florida & Philo (SE Corner),2",3,7,13,23
2023-08-14T19:00:00-05:00,"Florida & Philo (SE Corner),2",2,6,12,24
2023-08-15T19:00:00-05:00,"Florida & Philo (SE Corner),2",2,15,11,22
2023-08-16T19:00:00-05:00,"Florida & Philo (SE Corner),2",4,13,13,23
2023-08-17T19:00:00-05:00,"Florida & Philo (SE Corner),2",3,15,13,24
2023-08-12T19:00:00-05:00,"Florida & Philo (SW Corner),3",5,25,13,17
2023-08-13T19:00:00-05:00,"Florida & Philo (SW Corner),3",13,49,13,50
2023-08-14T19:00:00-05:00,"Florida & Philo (SW Corner),3",21,78,14,50
2023-08-15T19:00:00-05:00,"Florida & Philo (SW Corner),3",29,102,28,56
2023-08-16T19:00:00-05:00,"Florida & Philo (SW Corner),3",16,86,47,55
2023-08-17T19:00:00-05:00,"Florida & Philo (SW Corner),3",18,107,55,55
2023-08-13T19:00:00-05:00,"Florida & Pleasant (SW Corner),3",0,2,17,22
2023-08-14T19:00:00-05:00,"Florida & Pleasant (SW Corner),3",0,2,15,22
2023-08-15T19:00:00-05:00,"Florida & Pleasant (SW Corner),3",1,3,23,22
2023-08-16T19:00:00-05:00,"Florida & Pleasant (SW Corner),3",1,0,22,22
2023-08-17T19:00:00-05:00,"Florida & Pleasant (SW Corner),3",1,1,20,23
2023-08-13T19:00:00-05:00,"Florida & Race (NE Corner),1",3,2,15,24
2023-08-14T19:00:00-05:00,"Florida & Race (NE Corner),1",5,2,12,24
2023-08-15T19:00:00-05:00,"Florida & Race (NE Corner),1",3,1,25,25
2023-08-16T19:00:00-05:00,"Florida & Race (NE Corner),1",4,1,14,24
2023-08-17T19:00:00-05:00,"Florida & Race (NE Corner),1",6,9,22,24
2023-08-12T19:00:00-05:00,"Florida & Race (SW Corner),3",2,3,8,28
2023-08-13T19:00:00-05:00,"Florida & Race (SW Corner),3",1,9,12,61
2023-08-14T19:00:00-05:00,"Florida & Race (SW Corner),3",5,9,13,59
2023-08-15T19:00:00-05:00,"Florida & Race (SW Corner),3",2,13,14,56
2023-08-16T19:00:00-05:00,"Florida & Race (SW Corner),3",3,11,15,57
2023-08-17T19:00:00-05:00,"Florida & Race (SW Corner),3",2,14,15,60
2023-08-13T19:00:00-05:00,"Florida & Smith (NE Far Side),5",0,3,7,18
2023-08-14T19:00:00-05:00,"Florida & Smith (NE Far Side),5",2,3,8,18
2023-08-15T19:00:00-05:00,"Florida & Smith (NE Far Side),5",0,2,7,18
2023-08-16T19:00:00-05:00,"Florida & Smith (NE Far Side),5",3,9,9,18
2023-08-17T19:00:00-05:00,"Florida & Smith (NE Far Side),5",0,2,11,18
2023-08-13T19:00:00-05:00,"Florida & Smith (NW Corner),4",4,0,7,18
2023-08-14T19:00:00-05:00,"Florida & Smith (NW Corner),4",3,0,7,18
2023-08-15T19:00:00-05:00,"Florida & Smith (NW Corner),4",3,0,9,18
2023-08-16T19:00:00-05:00,"Florida & Smith (NW Corner),4",7,0,20,20
2023-08-17T19:00:00-05:00,"Florida & Smith (NW Corner),4",6,0,21,19
2023-08-13T19:00:00-05:00,"Florida & Smith (SE Corner),2",0,0,1,3
2023-08-14T19:00:00-05:00,"Florida & Smith (SE Corner),2",1,0,1,3
2023-08-15T19:00:00-05:00,"Florida & Smith (SE Corner),2",1,0,5,3
2023-08-16T19:00:00-05:00,"Florida & Smith (SE Corner),2",1,0,3,3
2023-08-17T19:00:00-05:00,"Florida & Smith (SE Corner),2",3,0,3,3
2023-08-13T19:00:00-05:00,"Florida & Smith (SW Corner),3",0,0,0,2
2023-08-14T19:00:00-05:00,"Florida & Smith (SW Corner),3",3,8,0,2
2023-08-15T19:00:00-05:00,"Florida & Smith (SW Corner),3",0,2,21,4
2023-08-16T19:00:00-05:00,"Florida & Smith (SW Corner),3",1,7,39,6
2023-08-17T19:00:00-05:00,"Florida & Smith (SW Corner),3",0,11,40,4
2023-08-13T19:00:00-05:00,"Florida & Vine (NE Corner),1",2,0,15,24
2023-08-14T19:00:00-05:00,"Florida & Vine (NE Corner),1",4,0,12,24
2023-08-15T19:00:00-05:00,"Florida & Vine (NE Corner),1",1,0,25,24
2023-08-16T19:00:00-05:00,"Florida & Vine (NE Corner),1",3,0,14,24
2023-08-17T19:00:00-05:00,"Florida & Vine (NE Corner),1",2,0,21,24
2023-08-13T19:00:00-05:00,"Florida & Vine (NW Corner),4",0,0,3,16
2023-08-14T19:00:00-05:00,"Florida & Vine (NW Corner),4",0,0,3,16
2023-08-15T19:00:00-05:00,"Florida & Vine (NW Corner),4",0,0,4,18
2023-08-16T19:00:00-05:00,"Florida & Vine (NW Corner),4",1,0,9,16
2023-08-17T19:00:00-05:00,"Florida & Vine (NW Corner),4",0,0,17,16
2023-08-13T19:00:00-05:00,"Florida & Vine (SE Corner),2",0,0,6,14
2023-08-14T19:00:00-05:00,"Florida & Vine (SE Corner),2",0,0,4,14
2023-08-15T19:00:00-05:00,"Florida & Vine (SE Corner),2",1,0,4,15
2023-08-16T19:00:00-05:00,"Florida & Vine (SE Corner),2",0,0,15,15
2023-08-17T19:00:00-05:00,"Florida & Vine (SE Corner),2",0,2,9,15
2023-08-13T19:00:00-05:00,"Florida & Vine (SW Corner),3",1,0,18,24
2023-08-14T19:00:00-05:00,"Florida & Vine (SW Corner),3",1,2,15,24
2023-08-15T19:00:00-05:00,"Florida & Vine (SW Corner),3",0,2,23,24
2023-08-16T19:00:00-05:00,"Florida & Vine (SW Corner),3",1,7,22,24
2023-08-17T19:00:00-05:00,"Florida & Vine (SW Corner),3",0,2,19,25
2023-08-13T19:00:00-05:00,"Florida at Thomas Paine (South Side),1",0,5,5,14
2023-08-14T19:00:00-05:00,"Florida at Thomas Paine (South Side),1",0,1,9,14
2023-08-15T19:00:00-05:00,"Florida at Thomas Paine (South Side),1",0,2,26,18
2023-08-16T19:00:00-05:00,"Florida at Thomas Paine (South Side),1",0,13,43,18
2023-08-17T19:00:00-05:00,"Florida at Thomas Paine (South Side),1",2,17,54,18
2023-08-13T19:00:00-05:00,"Fourth & Bradley (NE Corner),1",0,0,9,2
2023-08-14T19:00:00-05:00,"Fourth & Bradley (NE Corner),1",0,0,30,3
2023-08-15T19:00:00-05:00,"Fourth & Bradley (NE Corner),1",0,1,37,3
2023-08-16T19:00:00-05:00,"Fourth & Bradley (NE Corner),1",1,2,32,3
2023-08-17T19:00:00-05:00,"Fourth & Bradley (NE Corner),1",0,2,65,3
2023-08-17T19:00:00-05:00,"Fourth & Chalmers (NW Corner),4",28,74,94,77
2023-08-13T19:00:00-05:00,"Fourth & Gregory (SE Corner),2",24,16,10,50
2023-08-14T19:00:00-05:00,"Fourth & Gregory (SE Corner),2",27,15,14,49
2023-08-15T19:00:00-05:00,"Fourth & Gregory (SE Corner),2",46,31,20,48
2023-08-16T19:00:00-05:00,"Fourth & Gregory (SE Corner),2",81,39,22,50
2023-08-17T19:00:00-05:00,"Fourth & Gregory (SE Corner),2",345,96,70,128
2023-08-12T19:00:00-05:00,"Fourth & Gregory (SW Far Side),7",1,10,8,28
2023-08-13T19:00:00-05:00,"Fourth & Gregory (SW Far Side),7",2,87,17,81
2023-08-14T19:00:00-05:00,"Fourth & Gregory (SW Far Side),7",10,112,17,84
2023-08-15T19:00:00-05:00,"Fourth & Gregory (SW Far Side),7",17,168,54,82
